asn,cti,hegemony
43100,0.0,1.23291770249e-08
33438,0.0,3.14853954744e-08
32787,0.0,8.59517741236e-07
53767,0.0,4.41290285966e-08
57463,0.0,2.30479618136e-08
31126,0.0,1.10420299561e-06
7018,0.0,1.94721315213e-05
30990,0.0,2.53594499015e-07
201053,0.0,2.26053909018e-09
701,0.0,7.02758677389e-07
30997,0.0,5.02169546807e-08
9498,0.0,7.96499979353e-06
2828,0.0,6.92780328543e-08
58717,0.0,2.76050748903e-07
262206,0.0,2.76050748903e-07
64049,0.0,1.10420299561e-06
52391,0.0,5.52101497805e-07
204979,0.0,4.33371547338e-08
30282,0.0,1.29779594981e-05
50340,0.0,4.77935207185e-05
5416,0.0,1.10420299561e-06
12735,0.0,1.51706506914e-05
12182,0.0,1.141822924e-05
29791,0.0,8.30347869481e-05
6663,0.0,9.56996469019e-05
27759,0.0,3.30790272247e-07
21508,0.0,1.22555557321e-06
8346,0.0,2.76050748903e-07
52468,0.0,3.30759987862e-07
36902,0.0,5.47392083846e-08
57187,0.0,1.66299915466e-06
34984,0.0,5.92846683173e-07
27781,0.0,8.62844089147e-09
42961,0.0,1.10420299561e-06
23243,0.0,2.76050748903e-07
22356,0.0,9.18875907838e-07
8966,0.0,1.68194871063e-06
19844,0.0,5.47214479492e-08
63927,0.0,2.76050748903e-07
30844,0.0,3.18529662507e-07
10133,0.0,1.34190089807e-08
15739,0.0,1.10420299561e-06
7713,0.0,6.02110867741e-07
2609,0.0,9.5509757694e-07
10429,0.0,3.18690487838e-06
18101,0.0,2.36347102396e-06
14333,0.0,5.47214479492e-08
55805,0.0,2.76050748903e-07
9318,0.0,5.4739523344e-08
11081,0.0,5.52101497805e-07
3741,0.0,1.40496101033e-05
42020,0.0,1.10420299561e-06
7617,0.0,1.10420299561e-06
3462,0.0,6.0191180621e-07
55836,0.0,1.10420299561e-06
4755,0.0,2.53918219248e-05
12129,0.0,5.03919219727e-08
50710,0.0,1.10420299561e-06
15830,0.0,8.57439164598e-07
8551,0.0,1.10420299561e-06
45356,0.0,2.76050748903e-07
24257,0.0,5.4719522771e-08
55002,0.0,2.86232976797e-06
49624,0.0,4.44428433271e-08
5438,0.0,9.5509757694e-07
8452,0.0,1.10420299561e-06
14259,0.0,1.10420299561e-06
3758,0.0,7.00939761197e-06
59605,0.0,2.20840599122e-06
2611,0.0,5.4738035308e-08
199422,0.0,3.54884560111e-08
24955,0.0,5.05477853067e-08
134674,0.0,5.47210014682e-08
5580,0.0,6.23217550822e-06
41059,0.0,0.00866218170348
34164,0.0,2.47838573123e-09
37002,0.0,2.76050748903e-07
9000,0.0,1.43246282967e-05
3292,0.0,4.74483506011e-07
9260,0.0,2.76050748903e-07
4637,0.0,2.45247661576e-05
4635,0.0,4.96836070062e-08
9038,0.0,5.52101497805e-07
9873,0.0,2.76050748903e-07
48910,0.0,1.2018052177e-05
45204,0.0,2.76050748903e-07
36925,0.0,5.52101497805e-07
43727,0.0,5.15158599138e-08
4826,0.0,1.00731254308e-05
262163,0.0,6.40237245579e-06
3367,0.0,5.47214479492e-08
28663,0.0,4.93224018984e-07
50607,0.0,3.29406151468e-08
46650,0.0,3.30790272247e-07
33667,0.0,1.48969601049e-06
201011,0.0,3.9059259762e-07
17882,0.0,2.76050748903e-07
15802,0.0,2.3196376569e-06
196925,0.0,3.80277606191e-08
23520,0.0,1.05400051064e-06
56665,0.0,4.44428433271e-08
8100,0.0,5.02228044704e-06
18209,0.0,5.52101497805e-07
61399,0.0,5.47092389594e-08
20940,0.0,2.02667982932e-05
23889,0.0,1.10420299561e-06
56704,0.0,1.38025374451e-06
18200,0.0,2.76050748903e-07
32098,0.0,1.8929111257e-07
60068,0.0,4.88563545286e-08
1239,0.0,1.59180198532e-06
4775,0.0,2.20840599122e-06
206186,0.0,5.47203088395e-08
33666,0.0,1.38025374451e-06
16637,0.0,2.94441171591e-08
12975,0.0,5.52101497805e-07
133982,0.0,1.09442895898e-07
8262,0.0,5.10885303392e-08
12180,0.0,7.0632788787e-05
199861,0.0,2.86487237399e-06
5563,0.0,7.48066095441e-07
13767,0.0,9.7911039213e-06
13760,0.0,6.03547565593e-09
8529,0.0,8.28152246708e-07
4837,0.0,1.42212932774e-06
37662,0.0,5.47822244429e-08
52233,0.0,5.47214479492e-08
15497,0.0,2.73731277184e-07
38082,0.0,4.11487677953e-06
37271,0.0,5.08887040443e-06
17557,0.0,1.93235524232e-06
17941,0.0,4.44593068395e-06
45489,0.0,1.10420299561e-06
26769,0.0,6.99727285779e-07
35168,0.0,5.47809932071e-10
16735,0.0,3.11702003159e-07
328107,0.0,5.47386919992e-08
41750,0.0,5.47092389594e-08
20860,0.0,7.83311288578e-06
29208,0.0,2.1619938843e-05
4760,0.0,4.54164581708e-06
58453,0.0,8.03081401777e-08
327724,0.0,5.04442396331e-08
37474,0.0,6.49187594101e-06
4766,0.0,1.12950233319e-05
5056,0.0,1.09442895898e-07
57293,0.0,2.76050748903e-07
61813,0.0,2.57243738475e-06
10089,0.0,5.52101497805e-07
28598,0.0,2.46324769263e-06
263779,0.0,5.47092389594e-08
62081,0.0,5.47214479492e-08
37545,0.0,5.06621566643e-08
53698,0.0,4.86061195934e-08
57724,0.0,2.19524267194e-06
7738,0.0,3.66629913513e-06
33765,0.0,6.10459047293e-09
9957,0.0,4.92492672075e-07
7474,0.0,1.40739311617e-05
10075,0.0,2.76050748903e-07
30740,0.0,5.47031690474e-08
209,0.0,6.47384743349e-06
16724,0.0,5.47071983303e-08
27814,0.0,1.10420299561e-06
25369,0.0,1.44789637857e-08
33489,0.0,1.38025374451e-06
4466,0.0,1.40086100454e-05
4804,0.0,1.91452320823e-06
34549,0.0,7.81682092039e-06
7004,0.0,3.83050135644e-07
27947,0.0,1.10420299561e-06
137187,0.0,1.10420299561e-06
135814,0.0,1.64164343848e-07
58601,0.0,2.76050748903e-07
47697,0.0,5.10885303392e-08
4713,0.0,5.47214479492e-08
9299,0.0,1.15435789927e-06
55944,0.0,2.76050748903e-07
55410,0.0,1.32800505761e-05
24724,0.0,9.69892615999e-08
15964,0.0,5.15889277276e-08
37282,0.0,5.52112469181e-07
327934,0.0,9.5509757694e-07
11845,0.0,7.83680182331e-08
27884,0.0,2.76050748903e-07
12180-Internap Network Services Corporatio,0.02213,0.015364572589
7922-Comcast Cable Communications LLC,0.00123,8.89647409935e-07
2914-NTT America Inc.,0.00504,0.00607379041006
6453-TATA COMMUNICATIONS (AMERICA) INC,0.00074,0.000304365984626
11537-Internet2,1e-05,0.0
1836-green.ch AG,0.0001,1.38512994982e-05
6939-Hurricane Electric Inc.,0.00081,0.0141170516535
29075-Lost Oasis SARL,1e-05,0.0
20764-CJSC RASCOM,3e-05,0.0
14813-Columbus Telecommunications (Barbado,0.02796,0.00994048996906
42-WoodyNet,0.00023,0.000197681872471
12956-Telefonica International Wholesale S,0.00139,1.49844865706e-06
13101-ennit server GmbH,4e-05,6.15541949465e-06
3223-Voxility S.R.L.,0.00057,0.000134981875119
61218-FM GROUP WORLD Artur Trawinski Sp.zo,0.00047,0.000481422570689
62-CyrusOne LLC,0.00114,0.000600736897434
2828-MCI Communications Services Inc. d/b,0.00133,0.00130743128377
35900-Digicel Barbados Ltd,0.00497,0.0043443882447
2516-KDDI CORPORATION,1e-05,0.0
3491-PCCW Global Inc.,0.06074,0.0851467982851
7473-Singapore Telecommunications Ltd,1e-05,0.000111616249339
7660-Asia Pacific Advanced Network - Japa,0.0,0.0
20080-Florida International University,0.00113,0.00101683404047
3320-Deutsche Telekom AG,1e-05,2.73551711985e-06
3356-Level 3 Communications Inc.,0.01727,0.015527689576
2497-Internet Initiative Japan Inc.,0.00067,0.0
58057-TeleMontazh Ltd.,0.00059,0.000494430418294
22388-Indiana University,0.0,0.0
36086-Telx,0.00011,9.43161389466e-05
2647-Societe Internationale de Telecommun,0.01829,0.00607522287465
1273-Vodafone Group PLC,0.00847,0.000332321845947
24961-myLoc managed IT AG,0.00021,0.000406534401397
25091-IP-Max SA,3e-05,0.0
27665-Columbus Communications Trinidad Lim,0.00686,0.00610100424285
6830-Liberty Global Operations B.V.,0.1328,0.0695034677171
37468-Angola Cables,3e-05,0.0
13193-Nerim SAS,1e-05,0.0
35788-Forcepoint Cloud Ltd,3e-05,0.0
4637-Telstra Global - Customer AS Number,1e-05,7.27913847182e-05
51531-DE-CIX Management GmbH,0.00038,0.000100768941045
9002-RETN Limited,5e-05,0.0
265766-Block DDoS S.A.,0.00114,0.000134953252706
200780-APPLIWAVE SAS,1e-05,0.0
13030-Init7 (Switzerland) Ltd.,6e-05,2.47964970898e-05
4230-CLARO S.A.,3e-05,0.0
38930-LeaseWeb Network B.V.,1e-05,0.0
6661-POST Luxembourg,3e-05,0.000234033998287
52320-GlobeNet Cabos Submarinos Colombia S,4e-05,0.0
1764-Next Layer Telekommunikationsdienstl,1e-05,0.0
99999-BB,0.0,0.0
701-MCI Communications Services Inc. d/b,0.00085,0.000644137104254
206610-Pindo S.a.,0.00371,0.0
1299-Telia Company AB,0.14979,0.265021238761
3257-GTT Communications Inc.,0.02368,0.0301865223034
12182-Internap Network Services Corporatio,0.0007,2.87829551342e-05
6762-TELECOM ITALIA SPARKLE S.p.A.,0.00131,0.000559982534896
33576-ASN-Digicel,0.06879,0.0419672477423
30781-Jaguar Network SAS,1e-05,0.0
5511-Orange S.A.,0.02253,0.0232934861123
16265-LeaseWeb Network B.V.,1e-05,0.0
174-Cogent Communications,0.00735,0.0126506452517
1916-Associa̤̣o Rede Nacional de En,1e-05,0.0
33891-Core-Backbone GmbH,0.00016,6.9020632812e-05
23520-Columbus Networks USA Inc.,0.74941,0.549874168949
29791-Voxel Dot Net Inc.,0.00018,0.000216909821851
6461-Zayo Bandwidth,0.03094,0.0261139423301
3303-Swisscom (Switzerland) Ltd,1e-05,0.0
9121,0.0,4.26901111876e-06
4004,0.0,0.000632852361448
11058,0.0,4.25555905674e-05
29208,0.0,5.44993200472e-05
40824,0.0,2.24175797258e-06
5583,0.0,0.00141629726619
5580,0.0,1.00206645995e-08
12400,0.0,1.11108361742e-06
262195,0.0,4.25555905674e-05
4862,0.0,0.00244258700441
286,0.0,3.25449108249e-06
18678,0.0,0.000109479203342
10282,0.0,0.000791755316004
260,0.0,1.73162407881e-06
11271,0.0,3.18798919094e-06
36352,0.0,8.98904484968e-06
61102,0.0,2.24726121242e-06
43578,0.0,1.12355193961e-06
25899,0.0,2.28177450648e-08
51375,0.0,2.99583979635e-05
14745,0.0,3.80612993019e-05
262589,0.0,0.000196433714626
6853,0.0,0.00228572836759
395378,0.0,5.62693833387e-07
30990,0.0,1.23377234436e-05
702,0.0,0.000118003174468
9498,0.0,3.32790379743e-05
55039,0.0,7.00677220274e-06
30282,0.0,3.27147071684e-05
17494,0.0,1.68761629927e-08
4805,0.0,0.000348960975554
37662,0.0,3.9392699138e-06
4809,0.0,2.08455810449e-05
52468,0.0,0.00017258978601
7738,0.0,3.18798879907e-06
58073,0.0,9.62969479668e-07
57187,0.0,4.19706253154e-06
34984,0.0,1.49370947149e-06
13789,0.0,0.00039882133724
30844,0.0,5.17910855688e-05
397373,0.0,7.59648513825e-06
54540,0.0,3.6063032905e-06
3741,0.0,3.01047228235e-05
27589,0.0,0.00108282246797
60725,0.0,2.16782558363e-05
16713,0.0,1.6525735932e-08
16814,0.0,0.000171702402968
6505,0.0,1.66178146007e-05
45352,0.0,1.6852413451e-06
35415,0.0,1.40030046053e-07
14935,0.0,7.01632402994e-06
7545,0.0,9.75893769846e-06
3758,0.0,1.76117023681e-05
1221,0.0,2.73348890007e-05
46786,0.0,6.19757998923e-08
48910,0.0,3.02949826405e-05
39386,0.0,6.1530208048e-06
22381,0.0,4.25828890724e-05
394094,0.0,2.24726121242e-06
27008,0.0,5.32497812604e-07
4826,0.0,1.3792961083e-05
26337,0.0,1.09409554206e-06
62904,0.0,5.34201128015e-08
15808,0.0,1.14058466407e-07
201011,0.0,4.9230090659e-07
15802,0.0,4.19706253154e-06
36024,0.0,8.16353859626e-09
14259,0.0,0.000122134783857
45396,0.0,1.60622434609e-07
13768,0.0,0.000203752681077
4657,0.0,0.0012580085085
37271,0.0,1.25326350276e-05
55410,0.0,3.34762152585e-05
36937,0.0,4.91042016721e-05
37474,0.0,1.63646542751e-05
16735,0.0,0.00017483538469
4755,0.0,3.94181776824e-05
40676,0.0,3.37065979573e-06
15570,0.0,9.07647084932e-05
58453,0.0,0.000312803560057
27978,0.0,5.77697904081e-05
11403,0.0,5.34201128015e-08
206376,0.0,1.12301353471e-06
42926,0.0,2.27294242953e-08
52228,0.0,4.40051351088e-05
7474,0.0,3.78551730635e-05
202,0.0,3.87445912331e-06
2874,0.0,0.00239605605395
209,0.0,1.90249955779e-05
9116,0.0,1.11108361742e-06
38622,0.0,1.49660492059e-06
15412,0.0,6.81161383345e-07
23352,0.0,0.000296085290739
200612,0.0,4.7760165882e-06
20473,0.0,4.97525523908e-07
34549,0.0,0.000110976252079
22822,0.0,3.08779562283e-05
58601,0.0,3.87567429525e-08
3549,0.0,5.09602228295e-05
1680,0.0,1.09640320844e-06
19151-WV FIBER,0.0002,2.32821809743e-05
703-MCI Communications Services Inc. d/b,6e-05,0.000102678133535
2914-NTT America Inc.,0.03514,0.0586872102725
24323-aamra networks limited,0.00496,0.00523497607718
42-WoodyNet,2e-05,2.3777425474e-05
135341-Orange Communication,0.00404,0.00513439135719
41327-TechInfoTel Ltd.,0.0,0.0
58889-Zx Online Ltd,0.00122,0.00110188429046
64075-FAITH ONLINE NETWORK,0.00165,0.00131741120834
6939-Hurricane Electric Inc.,0.09079,0.192123022077
12586-GHOSTnet GmbH,6e-05,2.16988304585e-05
37468-Angola Cables,2e-05,1.67658658084e-07
9304-Hutchison Global Communications,9e-05,0.000116190779402
9505-Data Communication Business Group,0.0,0.00012437695306
3223-Voxility S.R.L.,0.00665,0.00584715495521
61218-FM GROUP WORLD Artur Trawinski Sp.zo,4e-05,5.79061152801e-05
23033-Wowrack.com,0.00027,0.000406996964402
135615-D-NET SERVICE,0.00107,0.000662281195784
9957-KINX,4e-05,5.97068368996e-05
58768-Daffodil Online Ltd.,9e-05,0.000122306083581
38562-Innovative Online Limited,6e-05,8.13596979698e-05
58668-BD Link Communication Ltd,0.00197,0.000819958575929
137029-Chittagong multi channel limited,9e-05,0.000122306083581
29066-velia.net Internetdienste GmbH,0.00037,0.00180636677289
136276-EIRTEL Services,9e-05,0.00011503530853
24481-ConnectBD Ltd. Internet Service prov,0.00026,0.000359449922863
63967-Bangla Trac Communications Ltd (IGW ,0.00075,0.000978448668646
55828-,0.00018,0.000296145859802
58691-Delta,0.00555,0.0024578396342
59239-iTel Limited,9e-05,0.000132249563811
137467-unknown,0.00074,0.000489224334323
31025-GHOSTnet GmbH,1e-05,8.47766948006e-06
398107-unknown,0.00019,0.00182428146297
138596-unknown,0.00028,0.000260730557133
7473-Singapore Telecommunications Ltd,0.02386,0.0255265358267
38712-Telnet Communication Limited,0.00079,0.0005142239644
23991-Ranks ITT Ltd.,0.00068,0.000649477673919
62874-Web2Objects LLC,0.00111,0.00115609955625
38203-ADN Telecom Ltd.,0.00402,0.0035739705618
99999-BD,0.0,0.0
65009-None,0.0,0.0
38200-BTS Communications (BD) ltd,0.00031,0.000330360661161
134552-Geotel Bangladesh IT Ltd.,0.00065,0.0008864500986
7029-Windstream Communications LLC,3e-05,8.77875451548e-06
20562-Broadband Hosting B.V,1e-05,0.0
58601-Aamra technologies limited,0.04616,0.0492128139859
7545-TPG Telecom Limited,0.0,1.17381736085e-06
134186-Paradise Technologies Limited,0.00018,0.000126362056261
24122-BDCOM Online Limited,0.00197,0.00165141960394
63963-Gateway Online Access Limited,0.00022,8.09462762664e-07
139904-unknown,0.00046,0.000366918250742
38026-MetroNet Bangladesh Limited Fiber Op,0.00168,0.00207325160077
134371-CIRCLE NETWORK BANGLADESH,0.00714,0.00752972883209
2516-KDDI CORPORATION,0.00012,0.000107750324446
137048-X-LINK LIMITED,9e-05,0.000122306083581
4657-Singapore Government Network AS,0.00029,0.000156142347714
3267-State Institute of Information Techn,3e-05,0.0
63526-Systems Solutions & development Tech,0.00227,0.00210670683643
12578-SIA Lattelekom,0.00081,0.00163283028737
134113-Kazi Sazzad Hossain T/A Millennium C,0.00028,0.000366918250742
4230-CLARO S.A.,8e-05,0.0
57740-Hermes Datacommunications Internatio,0.0,3.21785060139e-05
12129-123.Net Inc.,0.00028,0.000366918250742
60068-Datacamp Limited,9e-05,0.000122306083581
137532-unknown,0.00027,0.000366918250742
135654-Internet @ Home Limited,0.00023,0.000257199484605
136022-Hong-Technology (HK) Limited,0.00027,0.000366898963213
38614-IDS Bangladesh. IP Transit provider.,0.00134,0.00157424623195
138649-unknown,9e-05,0.000183459125371
8218-Zayo France SAS,0.0,0.0
64074-Alpha Broadway System,0.00059,0.00178756248185
45905-Stargate Communications Ltd.,0.01021,0.00925085751299
58688-Radiant Communications Limited,0.00125,0.00163726184117
134168-Brunei International Gateway Sdn Bhd,0.00017,0.0004023464847
58715-EARTH TELECOMMUNICATION (Pvt) LTD.,0.05139,0.0529672192172
45629-JasTel Network International Gateway,9e-05,1.54469184273e-05
8220-COLT Technology Services Group Limit,1e-05,0.0
58682-Level3 Carrier Ltd.,0.12862,0.0988774268638
20764-CJSC RASCOM,4e-05,1.0722253822e-09
20773-Host Europe GmbH,8e-05,0.000319498242998
55492-Dhaka Fiber Net Limited,0.0035,0.00303079746596
55550-1/2 Monipuripara,0.00017,0.000466459437414
132602-Bangladesh Submarine Cable Company L,0.10237,0.170884353769
45766-Triangle Services Limited.,0.00093,0.000733836501485
24556-Bijoy Online Ltd. Multihome Internet,7e-05,8.53381599972e-05
138357-unknown,0.00047,0.000632971967008
58453-Level 30 Tower 1,0.00011,3.77070620151e-05
138346-unknown,0.00049,0.000929098796857
9066-EWE TEL GmbH,5e-05,6.03747862542e-05
137961-unknown,0.00018,0.000572992540497
1273-Vodafone Group PLC,1e-05,3.1707348943e-05
23688-Link3 Technologies Ltd.,0.00295,0.00287969690478
58655-SkyTel Communications Limited,0.03071,0.0256680019475
20485-Closed Joint Stock Company TransTele,0.0,5.72960997165e-06
5580-Hibernia Networks (Netherlands) BV,0.00022,3.14229811725e-05
136514-Rashedur Rahman t/a Onesky Communica,0.00166,0.00195689733729
65016-None,0.0,0.0
12989-StackPath LLC,5e-05,1.8214841778e-05
135037-Techno Asia InfoTech Pvt. ltd,0.00197,0.00131098330257
135071-VIDEO ELEPHANT,7e-05,7.41658448652e-05
6762-TELECOM ITALIA SPARKLE S.p.A.,0.0208,0.043257512696
3491-PCCW Global Inc.,0.00097,0.00721320584417
4515-Powerbase DataCenter Services (HK) L,0.00022,1.86420330895e-05
10102-1Asia Alliance Communication Ltd,0.00594,0.00844001716109
136141-Mohammad Kamrul Hasan t/a SK Traders,0.00274,0.00180644848958
4862-Orange Business,0.0015,0.000293797452115
136224-City Online Ltd.,0.00364,0.00277389059485
13101-ennit server GmbH,0.0,7.67894175896e-06
132267-NovoCom Limited,0.00188,0.00297942309568
139600-unknown,9e-05,0.000122306083581
3257-GTT Communications Inc.,0.0028,0.00581825895881
7565-BDCOM Online Limited,0.00373,0.00304463252609
32748-Steadfast,9e-05,9.66369055453e-05
58826-ping by ICOM Bangladesh Ltd,0.00037,0.000489224334323
139629-unknown,5e-05,0.00010748447511
15412-Reliance Globalcom Limited,1e-05,0.00015937697969
2603-NORDUnet,0.0,0.0
59362-KS Network Limited,0.02215,0.0169617213265
134153-MD Manir Hossen trading as Xplore Cy,7e-05,0.0
63961-University Grants Commission of Bang,0.00914,0.00713154260435
23956-AmberIT Limited,0.00175,0.0017317234857
12390-KCOM Group Public Limited Company,0.00019,0.000112521596894
17469-Access Telecom (BD) Ltd.,0.00116,0.00129819326465
134146-Mizanur Rahman t/a SAM ONLINE,0.00632,0.00576262808793
137449-None,0.00065,0.000611530417904
21320-GEANT Limited,4e-05,0.0
4637-Telstra Global - Customer AS Number,0.00392,0.00104248903524
3215-Orange S.A.,1e-05,0.0
138197-unknown,0.00059,0.000835721648938
29075-Lost Oasis SARL,2e-05,0.0
135882-Spark Online,9e-05,0.000122306083581
9498-BHARTI Airtel Ltd.,0.12117,0.183968028976
30362-Hawaii Pacific Teleport LP,0.00033,0.000287866201732
13030-Init7 (Switzerland) Ltd.,2e-05,3.02300657045e-06
23947-PT.Mora Telematika Indonesia,0.0,0.0
64645-unknown,0.0,0.0
38017-Route object of Square InformatiX Lt,0.00047,0.000425231218827
4713-NTT Communications Corporation,2e-05,0.0
133954-Exord Online,0.00037,0.000244612167162
43350-NForce Entertainment B.V.,9e-05,0.000122306083581
33891-Core-Backbone GmbH,0.00045,0.000614780803379
138536-unknown,0.00014,0.000243469906747
136759-Cosmopolitan Communications Limited,0.00217,0.00270817976265
9885-NKN INTERNET GATEWAY NETWORK,9e-05,0.0
6461-Zayo Bandwidth,0.00879,0.00986918413318
7474-Optus Vision,2e-05,4.03077474151e-06
3303-Swisscom (Switzerland) Ltd,2e-05,0.0
577-Bell Canada,0.0,3.91126700574e-07
2828-MCI Communications Services Inc. d/b,0.0,2.76203671539e-05
38744-AlwaysOn Network Bangladesh Ltd,9e-05,0.000122306083581
4922-Shentel Communications LLC,2e-05,0.00013350583581
17676-Softbank BB Corp.,1e-05,5.17327349385e-07
49453-Global Layer B.V.,0.00037,0.000489224334323
11537-Internet2,4e-05,0.0
22351-INTELSAT GLOBAL SERVICE CORPORATION,0.00028,0.000363810596571
2497-Internet Initiative Japan Inc.,0.0002,0.000211612561489
58599-Cybergate Limited,0.04019,0.0286068221234
36352-ColoCrossing,0.00048,0.000424578729685
59340-Help Line,0.00056,0.000467064262675
131278-unknown,0.0001,0.000100228931958
12956-Telefonica International Wholesale S,6e-05,1.22879780044e-05
134529-1Asia Alliance Gateway Limited,9e-05,0.000122306083581
43531-IX Reach Ltd,4e-05,1.15546914866e-06
9832-ISN Internet Service Provider,0.00069,0.000586031355118
58656-bdHUB Limited,0.05341,0.0395363347681
10075-unknown,0.07958,0.0779214507862
13193-Nerim SAS,0.0,0.0
137584-unknown,0.00028,0.000366918250742
134382-Radisson Technologies,0.00114,0.00188091648596
6777-Amsterdam Internet Exchange B.V.,1e-05,0.0
138501-unknown,0.00028,0.000122306083581
133866-Angel Drops Ltd.,0.00047,0.000611530417904
132298-Antaranga Dot Com Ltd,0.00425,0.00461532772551
35280-ACORUS NETWORKS SAS,2e-05,0.0
4766-Korea Telecom,3e-05,5.9051981895e-05
38256-Bengal Group Ltd. Nationwide Interne,0.00027,0.000366918250742
3356-Level 3 Communications Inc.,0.00328,0.00800985559641
15440-UAB "Baltnetos komunikacijos",0.00408,0.00411476390547
139870-unknown,9e-05,0.000122306083581
58717-Summit Communications Ltd,0.16921,0.184450850454
52320-GlobeNet Cabos Submarinos Colombia S,3e-05,0.0
20965-GEANT Limited,0.0,0.0
140077-unknown,0.00018,0.000244622453844
9286-KINX,9e-05,5.97068368996e-05
8468-ENTANET International Limited,2e-05,0.0
4-University of Southern California,7e-05,9.13549801698e-05
63996-Mazeda Networks Limited,0.00343,0.00310165894114
24961-myLoc managed IT AG,2e-05,4.88984716253e-05
132884-Summit Communications Limited,0.00097,0.00125766920049
135628-PC-Net,0.00122,0.000782143887739
59689-Keyade SAS,2e-05,0.0
6661-POST Luxembourg,4e-05,0.0
6830-Liberty Global Operations B.V.,3e-05,4.63583666319e-05
46562-Total Server Solutions L.L.C.,0.00017,1.39890029278e-05
24490-CERNET2 IX at Peking University,0.0,0.0
55410-C48 Okhla Industrial Estate New Delh,2e-05,1.06038201813e-05
